date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,score1,score2
2014-10-12,2014,0,,PHI,NYG,1559.984,1516.267,0.6515422734008962,0.3484577265991038,1582.113,1494.138,27,0
2014-10-12,2014,0,,TEN,JAX,1425.417,1288.126,0.7621459101383913,0.23785408986160872,1430.203,1283.34,16,14
2014-10-12,2014,0,,NYJ,DEN,1405.156,1650.953,0.26100507679631435,0.7389949232036856,1392.093,1664.016,17,31
2014-10-12,2014,0,,MIN,DET,1470.735,1505.919,0.542803647273464,0.457196352726536,1440.933,1535.721,3,17
2014-10-12,2014,0,,CIN,CAR,1583.261,1547.332,0.6412960998763423,0.3587039001236577,1578.952,1551.642,37,37
2014-10-12,2014,0,,ATL,CHI,1447.324,1480.317,0.5459319115962539,0.45406808840374613,1417.32,1510.321,13,27
2014-10-12,2014,0,,BUF,NE,1478.944,1614.608,0.3996857433383214,0.6003142566616786,1457.471,1636.082,22,37
2014-10-12,2014,0,,SEA,DAL,1683.944,1567.535,0.7396738634788455,0.26032613652115455,1650.417,1601.062,23,30
2014-10-12,2014,0,,MIA,GB,1468.806,1550.707,0.4756966727531414,0.5243033272468586,1455.717,1563.795,24,27
2014-10-12,2014,0,,OAK,LAC,1306.606,1623.902,0.1896428482268702,0.8103571517731298,1301.889,1628.619,28,31
2014-10-13,2014,0,,LAR,SF,1453.143,1626.312,0.3491742596967537,0.6508257403032462,1435.118,1644.337,17,31
2014-10-16,2014,0,,NE,NYJ,1636.082,1392.093,0.8555342488735661,0.1444657511264339,1638.865,1389.31,27,25
2014-10-19,2014,0,,DET,NO,1535.721,1540.716,0.5855056638336301,0.4144943361663699,1541.315,1535.122,24,23
2014-10-19,2014,0,,LAC,KC,1628.619,1527.645,0.7222045074755995,0.2777954925244005,1606.961,1549.303,20,23
2014-10-19,2014,0,,IND,CIN,1582.8,1578.952,0.5978034078498649,0.40219659215013515,1608.79,1552.961,27,0
2014-10-19,2014,0,,JAX,CLE,1283.34,1439.91,0.37118901758370765,0.6288109824162924,1321.978,1401.271,24,6
2014-10-19,2014,0,,GB,CAR,1563.795,1551.642,0.6092422976349395,0.39075770236506047,1587.134,1528.303,38,17
2014-10-19,2014,0,,DEN,SF,1664.016,1644.337,0.6195058891944328,0.38049411080556717,1687.891,1620.463,42,17
2014-10-19,2014,0,,DAL,NYG,1601.062,1494.138,0.7290235459583186,0.27097645404168136,1613.116,1482.085,31,21
2014-10-19,2014,0,,CHI,MIA,1510.321,1455.717,0.6656322640152261,0.3343677359847739,1473.169,1492.87,14,27
2014-10-19,2014,0,,BUF,MIN,1457.471,1440.933,0.6152347414899619,0.38476525851003807,1462.614,1435.789,17,16
2014-10-19,2014,0,,WSH,TEN,1348.155,1430.203,0.4754856269100684,0.5245143730899315,1359.769,1418.588,19,17
2014-10-19,2014,0,,BAL,ATL,1578.74,1417.32,0.7864029950035824,0.21359700499641765,1590.884,1405.175,29,7
2014-10-19,2014,0,,OAK,ARI,1301.889,1586.037,0.22071280893651596,0.779287191063484,1291.914,1596.012,13,24
2014-10-19,2014,0,,LAR,SEA,1435.118,1650.417,0.2962560241896745,0.7037439758103254,1451.714,1633.82,28,26
2014-10-20,2014,0,,PIT,HOU,1507.228,1415.1,0.7118736782306506,0.2881263217693494,1518.412,1403.916,30,23
2014-10-23,2014,0,,DEN,LAC,1687.891,1606.961,0.6984737681427051,0.3015262318572949,1703.206,1591.646,35,21
2014-10-26,2014,1,,DET,ATL,1541.315,1405.175,0.6864737366526418,0.3135262633473582,1545.408,1401.082,22,21
2014-10-26,2014,0,,KC,LAR,1549.303,1451.714,0.7182783252994899,0.2817216747005101,1566.786,1434.231,34,7
2014-10-26,2014,0,,NYJ,BUF,1389.31,1462.614,0.48805185840534254,0.5119481415946574,1359.704,1492.22,23,43
2014-10-26,2014,0,,CLE,OAK,1401.271,1291.914,0.7317814111563418,0.26821858884365823,1413.19,1279.995,23,13
2014-10-26,2014,0,,CIN,BAL,1552.961,1590.884,0.5388882355404101,0.4611117644595899,1565.59,1578.255,27,24
2014-10-26,2014,0,,CAR,SEA,1528.303,1633.82,0.4419542445253953,0.5580457554746048,1514.335,1647.789,9,13
2014-10-26,2014,0,,ARI,PHI,1596.012,1582.113,0.6116324043848401,0.3883675956151599,1608.08,1570.045,24,20
2014-10-26,2014,0,,JAX,MIA,1321.978,1492.87,0.3521588097400434,0.6478411902599566,1303.781,1511.067,13,27
2014-10-26,2014,0,,NO,GB,1535.122,1587.134,0.5186825326742475,0.48131746732575253,1564.703,1557.553,44,23
2014-10-26,2014,0,,PIT,IND,1518.412,1608.79,0.46354293669638735,0.5364570633036126,1549.786,1577.417,51,34
2014-10-26,2014,0,,TB,MIN,1376.137,1435.789,0.5076957828758566,0.4923042171241434,1356.33,1455.596,13,19
2014-10-26,2014,0,,TEN,HOU,1418.588,1403.916,0.6126888624712804,0.3873111375287196,1384.158,1438.347,16,30
2014-10-26,2014,0,,NE,CHI,1638.865,1473.169,0.7905084475033076,0.20949155249669238,1651.635,1460.399,51,23
2014-10-27,2014,0,,DAL,WSH,1613.116,1359.769,0.862065538341183,0.13793446165881695,1585.17,1387.715,17,20
2014-10-30,2014,0,,CAR,NO,1514.335,1564.703,0.5210447004303617,0.47895529956963834,1483.445,1595.592,10,28
2014-11-02,2014,0,,SEA,OAK,1647.789,1279.995,0.9235340786705895,0.07646592132941055,1650.276,1277.508,30,24
2014-11-02,2014,0,,CIN,JAX,1565.59,1303.781,0.8677562250443767,0.13224377495562334,1571.112,1298.259,33,23
2014-11-02,2014,0,,PIT,BAL,1549.786,1578.255,0.5523794518427236,0.44762054815727637,1576.596,1551.444,43,23
2014-11-02,2014,0,,SF,LAR,1620.463,1434.231,0.8094141006440468,0.19058589935595316,1595.128,1459.566,10,13
2014-11-02,2014,0,,NE,DEN,1651.635,1703.206,0.5193162662283588,0.4806837337716412,1681.595,1673.245,43,21
2014-11-02,2014,0,,CLE,TB,1413.19,1356.33,0.6685163902737966,0.3314836097262034,1424.445,1345.075,22,17
2014-11-02,2014,0,,DAL,ARI,1585.17,1608.08,0.5602777872227582,0.43972221277724177,1556.783,1636.468,17,28
2014-11-02,2014,0,,HOU,PHI,1438.347,1570.045,0.4051758726337061,0.594824127366294,1419.487,1588.904,21,31
2014-11-02,2014,0,,KC,NYJ,1566.786,1359.704,0.8272454853681955,0.17275451463180447,1575.113,1351.377,24,10
2014-11-02,2014,0,,MIN,WSH,1455.596,1387.715,0.6824219451679687,0.3175780548320313,1463.9,1379.411,29,26
2014-11-02,2014,0,,MIA,LAC,1511.067,1591.646,0.47759503073939485,0.5224049692606052,1549.344,1553.369,37,0
2014-11-03,2014,0,,NYG,IND,1482.085,1577.417,0.45645930539044977,0.5435406946095502,1456.571,1602.93,24,40
2014-11-06,2014,0,,CIN,CLE,1571.112,1424.445,0.7717912263181191,0.22820877368188086,1518.32,1477.237,3,24
2014-11-09,2014,0,,TB,ATL,1345.075,1401.082,0.5129390778345503,0.4870609221654497,1320.375,1425.782,17,27
2014-11-09,2014,0,,DET,MIA,1545.408,1549.344,0.5869843421251277,0.41301565787487227,1558.344,1536.409,20,16
2014-11-09,2014,0,,ARI,LAR,1636.468,1459.566,0.8009910297601512,0.19900897023984876,1646.833,1449.202,31,14
2014-11-09,2014,0,,SEA,NYG,1650.276,1456.571,0.8159620246246543,0.18403797537534572,1660.456,1446.391,38,17
2014-11-09,2014,0,,BAL,TEN,1551.444,1384.158,0.79202016134566,0.20797983865434,1561.633,1373.969,21,7
2014-11-09,2014,0,,OAK,DEN,1277.508,1673.245,0.12967050488997237,0.8703294951100277,1270.252,1680.502,17,41
2014-11-09,2014,0,,NYJ,PIT,1351.377,1576.596,0.28449056365338005,0.7155094363466199,1383.472,1544.502,20,13
2014-11-09,2014,0,,NO,SF,1595.592,1595.128,0.5931109835896033,0.40688901641039665,1578.643,1612.077,24,27
2014-11-09,2014,1,,DAL,JAX,1556.783,1298.259,0.8158055101084686,0.18419448989153142,1565.71,1289.332,31,17
2014-11-09,2014,0,,GB,CHI,1557.553,1460.399,0.7177713402032343,0.2822286597967657,1577.202,1440.75,55,14
2014-11-09,2014,0,,BUF,KC,1492.22,1575.113,0.4742726443586987,0.5257273556413014,1477.077,1590.256,13,17
2014-11-10,2014,0,,PHI,CAR,1588.904,1483.445,0.7273543648385221,0.2726456351614779,1605.194,1467.155,45,21
2014-11-13,2014,0,,MIA,BUF,1536.409,1477.077,0.6716621879503926,0.32833781204960744,1552.812,1460.674,22,9
2014-11-16,2014,0,,LAR,DEN,1449.202,1680.502,0.2774191550202094,0.7225808449797906,1492.546,1637.157,22,7
2014-11-16,2014,0,,NYG,SF,1446.391,1612.077,0.3590257419198969,0.6409742580801031,1433.03,1625.438,10,16
2014-11-16,2014,0,,WSH,TB,1379.411,1320.375,0.6712863106044851,0.32871368939551493,1336.094,1363.692,7,27
2014-11-16,2014,0,,KC,SEA,1590.256,1660.456,0.49251715717131533,0.5074828428286846,1606.63,1644.082,24,20
2014-11-16,2014,0,,NO,CIN,1578.643,1518.32,0.6729190131793594,0.3270809868206406,1537.394,1559.57,10,27
2014-11-16,2014,0,,IND,NE,1602.93,1681.595,0.48034461831192327,0.5196553816880767,1572.994,1711.532,20,42
2014-11-16,2014,0,,GB,PHI,1577.202,1605.194,0.5530582784788676,0.44694172152113243,1608.202,1574.194,53,20
2014-11-16,2014,0,,LAC,OAK,1553.369,1270.252,0.8812083044336839,0.11879169556631608,1557.635,1265.986,13,6
2014-11-16,2014,0,,CLE,HOU,1477.237,1419.487,0.6696507324675278,0.3303492675324722,1437.05,1459.675,7,23
2014-11-16,2014,0,,CHI,MIN,1440.75,1463.9,0.5599373909094987,0.4400626090905013,1459.727,1444.922,21,13
2014-11-16,2014,0,,ARI,DET,1646.833,1558.344,0.7075580951420611,0.29244190485793886,1658.846,1546.33,14,6
2014-11-16,2014,0,,CAR,ATL,1467.155,1425.782,0.6484726270302146,0.3515273729697854,1452.183,1440.755,17,19
2014-11-17,2014,0,,TEN,PIT,1373.969,1544.502,0.3526304271335828,0.6473695728664173,1364.639,1553.831,24,27
2014-11-20,2014,0,,OAK,KC,1265.986,1606.63,0.1698438382494686,0.8301561617505314,1296.535,1576.08,24,20
2014-11-23,2014,0,,PHI,TEN,1574.194,1364.639,0.8292704517974102,0.1707295482025898,1583.289,1355.545,43,24
2014-11-23,2014,0,,MIN,GB,1444.922,1608.202,0.36221918610714265,0.6377808138928573,1435.309,1617.816,21,24
2014-11-23,2014,0,,NE,DET,1711.532,1546.33,0.7900371291951493,0.20996287080485065,1723.917,1533.945,34,9
2014-11-23,2014,0,,LAC,LAR,1557.635,1492.546,0.6789286090068091,0.32107139099319093,1566.04,1484.141,27,24
2014-11-23,2014,0,,ATL,CLE,1440.755,1437.05,0.5976054724606807,0.40239452753931926,1427.201,1450.604,24,26
2014-11-23,2014,0,,CHI,TB,1459.727,1363.692,0.7164646243800575,0.28353537561994246,1471.337,1352.082,21,13
2014-11-23,2014,0,,IND,JAX,1572.994,1289.332,0.881536322240407,0.11846367775959299,1579.22,1283.105,23,3
2014-11-23,2014,0,,DEN,MIA,1637.157,1552.812,0.7025977476833678,0.2974022523166322,1644.879,1545.09,39,36
2014-11-23,2014,0,,HOU,CIN,1459.675,1559.57,0.4499502352824718,0.5500497647175282,1439.278,1579.967,13,22
2014-11-23,2014,0,,SF,WSH,1625.438,1336.094,0.8849096452288756,0.11509035477112439,1628.629,1332.903,17,13
2014-11-23,2014,0,,SEA,ARI,1644.082,1658.846,0.5717957784050479,0.4282042215949521,1667.804,1635.124,19,3
2014-11-23,2014,0,,NYG,DAL,1433.03,1565.71,0.40381422275809975,0.5961857772419002,1422.168,1576.572,28,31
2014-11-24,2014,0,,BUF,NYJ,1460.674,1383.472,0.6939349394695448,0.30606506053045524,1481.278,1362.868,38,3
2014-11-24,2014,0,,NO,BAL,1537.394,1561.633,0.5583921389491532,0.4416078610508468,1513.732,1585.294,27,34
2014-11-27,2014,0,,DET,CHI,1533.945,1471.337,0.675807477949815,0.324192522050185,1551.658,1453.624,34,17
2014-11-27,2014,0,,DAL,PHI,1576.572,1583.289,0.5830979590014317,0.4169020409985683,1538.501,1621.36,10,33
2014-11-27,2014,0,,SF,SEA,1628.629,1667.804,0.5370968676377205,0.46290313236227953,1597.833,1698.6,3,19
2014-11-30,2014,0,,ATL,ARI,1427.201,1635.124,0.3051842684087887,0.6948157315912113,1464.131,1598.193,29,18
2014-11-30,2014,0,,BAL,LAC,1585.294,1566.04,0.6189290366895427,0.3810709633104573,1576.372,1574.961,33,34
2014-11-30,2014,0,,LAR,OAK,1484.141,1296.535,0.8106312396043613,0.18936876039563866,1497.63,1283.047,52,0
2014-11-30,2014,0,,TB,CIN,1352.082,1579.967,0.28137700839396795,0.718622991606032,1348.45,1583.599,13,14
2014-11-30,2014,0,,PIT,NO,1553.831,1513.732,0.6467990445650176,0.3532009554349824,1534.998,1532.565,32,35
2014-11-30,2014,0,,MIN,CAR,1435.309,1452.183,0.5688192941744127,0.4311807058255873,1460.157,1427.335,31,13
2014-11-30,2014,0,,KC,DEN,1576.08,1644.879,0.4945330173976146,0.5054669826023854,1550.023,1670.936,16,29
2014-11-30,2014,0,,JAX,NYG,1283.105,1422.168,0.39500042866714474,0.6049995713328553,1291.785,1413.489,25,24
2014-11-30,2014,0,,HOU,TEN,1439.278,1355.545,0.7018610865417267,0.29813891345827326,1457.256,1337.567,45,21
2014-11-30,2014,0,,GB,NE,1617.816,1723.917,0.44112529036519443,0.5588747096348056,1638.224,1703.509,26,21
2014-11-30,2014,0,,IND,WSH,1579.22,1332.903,0.857182677732705,0.14281732226729504,1587.066,1325.057,49,27
2014-11-30,2014,0,,BUF,CLE,1481.278,1450.604,0.6343081446604738,0.3656918553395262,1501.136,1430.746,26,10
2014-12-01,2014,0,,NYJ,MIA,1362.868,1545.09,0.3374264355800673,0.6625735644199326,1353.986,1553.973,13,16
2014-12-04,2014,0,,CHI,DAL,1453.624,1538.501,0.4714258656545727,0.5285741343454273,1428.964,1563.16,28,41
2014-12-07,2014,0,,MIN,NYJ,1460.157,1353.986,0.7281664006455131,0.2718335993544869,1469.973,1344.17,30,24
2014-12-07,2014,0,,MIA,BAL,1553.973,1576.372,0.5610023584695351,0.43899764153046494,1522.25,1608.095,13,28
2014-12-07,2014,0,,JAX,HOU,1291.785,1457.256,0.35931060492979605,0.640689395070204,1273.174,1475.866,13,27
2014-12-07,2014,0,,DET,TB,1551.658,1348.45,0.8240352122012965,0.1759647877987035,1560.725,1339.383,34,17
2014-12-07,2014,0,,DEN,BUF,1670.936,1501.136,0.7943939356127728,0.20560606438722717,1678.662,1493.41,24,17
2014-12-07,2014,0,,WSH,LAR,1325.057,1497.63,0.3499543291317131,0.6500456708682869,1303.578,1519.109,0,24
2014-12-07,2014,0,,LAC,NE,1574.961,1703.509,0.4095534503625252,0.5904465496374748,1556.63,1721.84,14,23
2014-12-07,2014,0,,CLE,IND,1430.746,1587.066,0.371524980530457,0.628475019469543,1425.801,1592.011,24,25
2014-12-07,2014,0,,NO,CAR,1532.565,1427.335,0.7270928683294905,0.2729071316705095,1477.94,1481.96,10,41
2014-12-07,2014,0,,CIN,PIT,1583.599,1534.998,0.657897765247425,0.34210223475257495,1540.713,1577.885,21,42
2014-12-07,2014,0,,TEN,NYG,1337.567,1413.489,0.4842871541093026,0.5157128458906974,1304.787,1446.269,7,36
2014-12-07,2014,0,,ARI,KC,1598.193,1550.023,0.6573391442766294,0.34266085572337057,1607.229,1540.987,17,14
2014-12-07,2014,0,,OAK,SF,1283.047,1597.833,0.19187326816582934,0.8081267318341707,1328.354,1552.526,24,13
2014-12-07,2014,0,,PHI,SEA,1621.36,1698.6,0.48239250778066245,0.5176074922193376,1598.353,1721.606,14,24
2014-12-08,2014,0,,GB,ATL,1638.224,1464.131,0.7984009263564452,0.20159907364355478,1645.301,1457.054,43,37
2014-12-11,2014,0,,LAR,ARI,1519.109,1607.229,0.46677667076537577,0.5332233292346242,1501.132,1625.206,6,12
2014-12-14,2014,0,,IND,HOU,1592.011,1475.866,0.7393811277038959,0.26061887229610414,1602.026,1465.852,17,10
2014-12-14,2014,0,,CLE,CIN,1425.801,1540.713,0.42866094222528045,0.5713390577747195,1397.013,1569.5,0,30
2014-12-14,2014,0,,ATL,PIT,1457.054,1577.885,0.42033725800018645,0.5796627419998135,1440.005,1594.933,20,27
2014-12-14,2014,0,,TEN,NYJ,1304.787,1344.17,0.5367991661462962,0.4632008338537038,1285.324,1363.633,11,16
2014-12-14,2014,0,,LAC,DEN,1556.63,1678.662,0.418653688194964,0.5813463118050359,1535.696,1699.596,10,22
2014-12-14,2014,0,,BUF,GB,1493.41,1645.301,0.37749724032230153,0.6225027596776984,1521.89,1616.821,21,13
2014-12-14,2014,0,,CAR,TB,1481.96,1339.383,0.7676179322794718,0.23238206772052816,1486.626,1334.718,19,17
2014-12-14,2014,0,,NYG,WSH,1446.269,1303.578,0.767734971653981,0.23226502834601903,1456.817,1293.031,24,13
2014-12-14,2014,0,,NE,MIA,1721.84,1522.25,0.8209948814749273,0.17900511852507273,1732.601,1511.489,41,13
2014-12-14,2014,0,,KC,OAK,1540.987,1328.354,0.8317644235230056,0.1682355764769944,1549.784,1319.557,31,13
2014-12-14,2014,0,,DET,MIN,1560.725,1469.973,0.7102463049370398,0.2897536950629602,1566.67,1464.027,16,14
2014-12-14,2014,0,,SEA,SF,1721.606,1552.526,0.7937161542164545,0.20628384578354553,1730.548,1543.585,17,7
2014-12-14,2014,0,,BAL,JAX,1608.095,1273.174,0.9090533185812646,0.09094668141873541,1611.477,1269.792,20,12
2014-12-14,2014,0,,PHI,DAL,1598.353,1563.16,0.6403209135081943,0.3596790864918057,1565.012,1596.502,27,38
2014-12-15,2014,0,,CHI,NO,1428.964,1477.94,0.523044052819348,0.47695594718065204,1399.109,1507.796,15,31
2014-12-18,2014,0,,JAX,TEN,1269.792,1285.324,0.5707129840852863,0.42928701591471374,1288.242,1266.874,21,13
2014-12-20,2014,0,,SF,LAC,1543.585,1535.696,0.6033834161577902,0.39661658384220977,1526.282,1552.999,35,38
2014-12-20,2014,0,,WSH,PHI,1293.031,1565.012,0.23299462709138538,0.7670053729086146,1316.505,1541.537,27,24
2014-12-21,2014,0,,LAR,NYG,1501.132,1456.817,0.6523234022070855,0.3476765977929145,1468.212,1489.736,27,37
2014-12-21,2014,0,,HOU,BAL,1465.852,1611.477,0.38601013217792285,0.6139898678220772,1498.547,1578.782,25,13
2014-12-21,2014,0,,OAK,BUF,1319.557,1521.89,0.31205009296565744,0.6879499070343426,1335.679,1505.768,26,24
2014-12-21,2014,0,,PIT,KC,1594.933,1549.784,0.6534114346732514,0.34658856532674864,1609.438,1535.28,20,12
2014-12-21,2014,0,,NYJ,NE,1363.633,1732.601,0.14807489009346814,0.8519251099065319,1361.829,1734.404,16,17
2014-12-21,2014,0,,NO,ATL,1507.796,1440.005,0.6823096547463148,0.3176903452536852,1466.649,1481.151,14,30
2014-12-21,2014,0,,MIA,MIN,1511.489,1464.027,0.6564205559473891,0.34357944405261087,1518.671,1456.845,37,35
2014-12-21,2014,0,,DAL,IND,1596.502,1602.026,0.5847664436254488,0.41523355637455117,1625.478,1573.049,42,7
2014-12-21,2014,0,,ARI,SEA,1625.206,1730.548,0.4422027100992218,0.5577972899007781,1595.668,1760.087,6,35
2014-12-21,2014,0,,CHI,DET,1399.109,1566.67,0.3565457022838643,0.6434542977161357,1385.851,1579.929,14,20
2014-12-21,2014,0,,CAR,CLE,1486.626,1397.013,0.7088951196150867,0.29110488038491333,1495.381,1388.258,17,13
2014-12-21,2014,0,,TB,GB,1334.718,1616.821,0.22274422677517192,0.7772557732248281,1322.998,1628.54,3,20
2014-12-22,2014,0,,CIN,DEN,1569.5,1699.596,0.4074003460379588,0.5925996539620412,1597.622,1671.473,37,28
2014-12-28,2014,0,,SEA,LAR,1760.087,1468.212,0.8863851796617382,0.11361482033826176,1765.381,1462.917,20,6
2014-12-28,2014,0,,KC,LAC,1535.28,1552.999,0.5676258816451825,0.43237411835481754,1556.994,1531.285,19,7
2014-12-28,2014,0,,TEN,IND,1266.874,1573.049,0.19967690981280467,0.8003230901871954,1256.471,1583.452,10,27
2014-12-28,2014,0,,HOU,JAX,1498.547,1288.242,0.8298808373218491,0.17011916267815086,1504.432,1282.358,23,17
2014-12-28,2014,0,,GB,DET,1628.54,1579.929,0.6579107211022277,0.3420892788977723,1644.141,1564.328,30,20
2014-12-28,2014,0,,DEN,OAK,1671.473,1335.679,0.9094679415907764,0.09053205840922363,1676.874,1330.278,47,14
2014-12-28,2014,0,,ATL,CAR,1481.151,1495.381,0.5725482544261025,0.42745174557389753,1440.528,1536.004,3,34
2014-12-28,2014,0,,WSH,DAL,1316.505,1625.478,0.1971154263139498,0.8028845736860502,1304.68,1637.303,17,44
2014-12-28,2014,0,,TB,NO,1322.998,1466.649,0.388706759807395,0.611293240192605,1312.593,1477.055,20,23
2014-12-28,2014,0,,SF,ARI,1526.282,1595.668,0.49368837389105524,0.5063116261089448,1540.348,1581.602,20,17
2014-12-28,2014,0,,BAL,CLE,1578.782,1388.258,0.8131963279992391,0.18680367200076087,1586.808,1380.232,20,10
2014-12-28,2014,0,,PIT,CIN,1609.438,1597.622,0.6087803687680824,0.3912196312319176,1627.567,1579.493,27,17
2014-12-28,2014,0,,NYG,PHI,1489.736,1541.537,0.518985755220231,0.48101424477976895,1466.792,1564.482,26,34
2014-12-28,2014,0,,NE,BUF,1734.404,1505.768,0.8442642254931948,0.1557357745068052,1691.589,1548.583,9,17
2014-12-28,2014,0,,MIN,CHI,1456.845,1385.851,0.6862928217058273,0.3137071782941727,1466.355,1376.341,13,9
2014-12-28,2014,0,,MIA,NYJ,1518.671,1361.829,0.7819429751295207,0.2180570248704793,1472.771,1407.73,24,37
2015-01-03,2014,0,w,CAR,ARI,1536.004,1581.602,0.5278927341027079,0.4721072658972921,1559.262,1558.344,27,16
2015-01-03,2014,0,w,PIT,BAL,1627.567,1586.808,0.6476665020511337,0.35233349794886626,1591.656,1622.719,17,30
2015-01-04,2014,0,w,DAL,DET,1637.303,1564.328,0.6887427182935546,0.3112572817064454,1646.731,1554.901,24,20
2015-01-04,2014,0,w,IND,CIN,1583.452,1579.493,0.5979570280387272,0.4020429719612728,1605.541,1557.404,26,10
2015-01-10,2014,0,d,SEA,CAR,1765.381,1559.262,0.8264518276561115,0.17354817234388853,1773.75,1550.894,31,17
2015-01-10,2014,0,d,NE,BAL,1691.589,1622.719,0.68365449214709,0.31634550785291005,1701.188,1613.12,35,31
2015-01-11,2014,0,d,DEN,IND,1676.874,1605.541,0.6867128043235324,0.31328719567646757,1640.491,1641.924,13,24
2015-01-11,2014,0,d,GB,DAL,1644.141,1646.731,0.5888614922876818,0.4111385077123182,1658.467,1632.404,26,21
2015-01-18,2014,0,c,SEA,GB,1773.75,1658.467,0.7384238179883861,0.2615761820116139,1783.159,1649.058,28,22
2015-01-18,2014,0,c,NE,IND,1701.188,1641.924,0.6715758571857016,0.32842414281429844,1723.965,1619.146,45,7
2015-02-01,2014,1,s,NE,SEA,1723.965,1783.159,0.41562777701647147,0.5843722229835285,1743.296,1763.828,28,24
2015-09-10,2015,0,,NE,PIT,1663.864,1562.771,0.7223419186116823,0.2776580813883177,1674.60087507134,1552.03412492866,28,21
2015-09-13,2015,0,,CHI,GB,1419.227,1601.039,0.337954296160328,0.662045703839672,1405.12455864362,1615.14144135638,23,31
2015-09-13,2015,0,,LAR,SEA,1476.945,1677.552,0.31418700086270535,0.6858129991372947,1497.20882695224,1657.28817304776,34,31
2015-09-13,2015,0,,JAX,CAR,1356.572,1535.596,0.34155440801129605,0.658445591988704,1340.43381125684,1551.73418874316,9,20
2015-09-13,2015,0,,NYJ,CLE,1440.153,1421.821,0.6176764536353472,0.3823235463646528,1462.92596764561,1399.04803235439,31,10
2015-09-13,2015,0,,BUF,IND,1534.055,1581.097,0.5258206495995426,0.47417935040045744,1558.88008937048,1556.27191062952,27,14
2015-09-13,2015,0,,HOU,KC,1504.621,1539.663,0.5430064969581064,0.45699350304189357,1481.72623033389,1562.55776966611,20,27
2015-09-13,2015,0,,WSH,MIA,1371.453,1483.514,0.4326849587088269,0.5673150412911732,1353.83501125187,1501.13198874813,10,17
2015-09-13,2015,0,,ARI,NO,1540.563,1486.37,0.6651054876682732,0.33489451233172685,1556.85981032402,1470.07318967598,31,19
2015-09-13,2015,0,,LAC,DET,1522.523,1538.267,0.5704139680421645,0.4295860319578355,1537.58018023505,1523.20981976495,33,28
2015-09-13,2015,0,,DEN,BAL,1595.327,1577.08,0.6175608978447219,0.3824391021552781,1609.6681789142,1562.7388210858,19,13
2015-09-13,2015,0,,OAK,CIN,1388.519,1539.936,0.3781386478043941,0.6218613521956059,1366.36421795295,1562.09078204705,13,33
2015-09-13,2015,0,,TB,TEN,1376.729,1339.314,0.6432614591900349,0.35673854080996514,1331.29280948503,1384.75019051497,14,42
2015-09-13,2015,0,,DAL,NYG,1589.936,1479.528,0.7329672311212693,0.26703276887873073,1593.36450258906,1476.09949741094,27,26
2015-09-14,2015,0,,ATL,PHI,1462.019,1544.655,0.4746415318449318,0.5253584681550683,1473.65558850637,1533.01841149363,26,24
2015-09-14,2015,0,,SF,MIN,1528.565,1479.237,0.6588390410897919,0.34116095891020815,1547.31238931705,1460.48961068295,20,3
2015-09-17,2015,0,,KC,DEN,1562.55776966611,1609.6681789142,0.5257224623263006,0.4742775376736994,1540.51433803745,1631.71161054286,24,31
2015-09-20,2015,0,,CIN,LAC,1562.09078204705,1537.58018023505,0.626039769747506,0.37396023025249403,1574.96779535205,1524.70316693005,24,19
2015-09-20,2015,0,,BUF,NE,1558.88008937048,1674.60087507134,0.4275210809882345,0.5724789190117655,1540.51626893235,1692.96469550947,32,40
2015-09-20,2015,0,,WSH,LAR,1353.83501125187,1497.20882695224,0.3890859639277801,0.6109140360722198,1388.14500383271,1462.8988343714,24,10
2015-09-20,2015,0,,CHI,ARI,1405.12455864362,1556.85981032402,0.37770794869920815,0.6222920513007919,1381.44591276541,1580.53845620223,23,48
2015-09-20,2015,0,,CAR,HOU,1551.73418874316,1481.72623033389,0.6850694930450758,0.3149305069549242,1564.0744899263,1469.38592915075,24,17
2015-09-20,2015,0,,PIT,SF,1552.03412492866,1547.31238931705,0.5990121064216117,0.40098789357838827,1577.36063032523,1521.98588392048,43,18
2015-09-20,2015,0,,NO,TB,1470.07318967598,1331.29280948503,0.7636966265074567,0.23630337349254327,1435.06965154609,1366.29634761492,19,26
2015-09-20,2015,0,,CLE,TEN,1399.04803235439,1384.75019051497,0.612177632691344,0.38782236730865605,1419.32211260058,1364.47611026878,28,14
2015-09-20,2015,0,,NYG,ATL,1476.09949741094,1473.65558850637,0.5958585456422687,0.4041414543577313,1456.31296852967,1493.44211738764,20,24
2015-09-20,2015,0,,MIN,DET,1460.48961068295,1523.20981976495,0.5032808357770697,0.4967191642229303,1484.28656136617,1499.41286908173,26,16
2015-09-20,2015,0,,OAK,BAL,1366.36421795295,1562.7388210858,0.3194603311913243,0.6805396688086758,1389.66113734899,1539.44190168976,37,33
2015-09-20,2015,0,,JAX,MIA,1340.43381125684,1501.13198874813,0.36565957230207674,0.6343404276979232,1358.82130307756,1482.74449692741,23,20
2015-09-20,2015,0,,PHI,DAL,1533.01841149363,1593.36450258906,0.5066971127501458,0.49330288724985416,1508.66676547361,1617.71614860908,10,20
2015-09-20,2015,0,,GB,SEA,1615.14144135638,1657.28817304776,0.5328411468463431,0.4671588531536569,1637.31506520737,1635.11454919677,27,17
